,Urls
1682,https://earthobservatory.nasa.gov/blogs/earthmatters/2012/03/30/news-roundup-whipsaw-weather-a-shrinking-lake-and-a-grandfather-speaks-up-2/
1683,https://earthobservatory.nasa.gov/blogs/fromthefield/2017/09/27/naames-iii-expedition-september-23-2017/
1684,https://earthobservatory.nasa.gov/blogs/earthmatters/tag/hawaii/
1685,https://history.nasa.gov/SP-4203/ch12-8.htm
1686,https://earthobservatory.nasa.gov/blogs/earthmatters/2014/12/
1687,https://history.nasa.gov/afj/simbaycam/a16-stat-perf.html
1688,https://blogs.nasa.gov/drthomasz/
1689,https://earthobservatory.nasa.gov/blogs/earthmatters/2018/01/23/january-2018-puzzler/
1690,https://blogs.nasa.gov/educationexpress/2019/09/05/nasa-express-your-stem-connection-for-sept-5-2019/
1691,https://www.jpl.nasa.gov/edu/news/tag/Elementary+School
1692,https://blogs.nasa.gov/diyPodcastBlog/page/4/
1693,https://history.nasa.gov/revman.html
1694,https://history.nasa.gov/rogersrep/v2appj.htm
1695,https://blogs.nasa.gov/spacex/category/kennedy-space-center/
1696,https://earthobservatory.nasa.gov/blogs/earthmatters/tag/dust/
1697,https://blogs.nasa.gov/educationexpress/2019/08/29/nasa-express-your-stem-connection-for-aug-29-2019/
1698,https://earthobservatory.nasa.gov/blogs/earthmatters/2012/04/27/quickening-water-cycle-risat-1-launches-and-more/
1699,https://blogs.nasa.gov/commercialcrew/page/6/
1700,https://earthobservatory.nasa.gov/blogs/earthmatters/2013/11/
1701,https://earthobservatory.nasa.gov/blogs/earthmatters/2013/11/
1702,https://blogs.nasa.gov/commercialcrew/category/spacex/page/19/
1703,https://history.nasa.gov/SP-4210/pages/Ch_2.htm
1704,https://earthobservatory.nasa.gov/blogs/earthmatters/2011/10/13/news-roundup-when-music-and-climate-change-meet-a-hair-below-a-sea-ice-record-and-more/
1705,https://earthobservatory.nasa.gov/blogs/earthmatters/category/roundtable/
1706,https://blogs.nasa.gov/diyPodcastBlog/author/mdmiller/page/4/
1707,https://blogs.nasa.gov/diyPodcastBlog/author/mdmiller/page/2/
1708,https://blogs.nasa.gov/diyPodcastBlog/page/2/
1709,https://blogs.nasa.gov/spacex/category/kennedy-space-center/page/2/
1710,https://blogs.nasa.gov/educationexpress/2019/08/29/nasa-express-your-stem-connection-for-aug-29-2019/
1711,https://history.nasa.gov/SP-4221/index.htm
1712,https://earthobservatory.nasa.gov/blogs/earthmatters/2011/08/
1713,https://earthobservatory.nasa.gov/blogs/earthmatters/2013/01/
1714,https://blogs.nasa.gov/spacex/author/lherridg/page/2/
1715,https://earthobservatory.nasa.gov/blogs/earthmatters/2012/09/10/september-puzzler/
1716,https://www.nasa.gov/content/goddard/potw597-curly-q-filament-blast/index/html/
1717,https://blogs.nasa.gov/educationexpress/2020/02/06/nasa-express-your-stem-connection-for-feb-6-2020/
1718,https://earthobservatory.nasa.gov/blogs/earthmatters/category/storms/
1719,https://earthobservatory.nasa.gov/blogs/earthmatters/category/reader-pics/
1720,https://earthobservatory.nasa.gov/blogs/earthmatters/page/42/
1721,https://earthobservatory.nasa.gov/blogs/earthmatters/tag/atmospheric-rivers/
1722,https://earthobservatory.nasa.gov/blogs/earthmatters/2011/06/
1723,https://earthobservatory.nasa.gov/blogs/earthmatters/2012/04/30/happy-birthday-athanasius-kircher/
1724,https://earthobservatory.nasa.gov/blogs/earthmatters/2012/01/29/news-roundup-a-less-hardy-hardiness-map-arctic-freshening-and-more/
1725,https://earthobservatory.nasa.gov/blogs/earthmatters/2016/01/
1726,https://earthobservatory.nasa.gov/blogs/earthmatters/tag/flooding/
1727,https://history.nasa.gov/SP-4201/ch13-4.htm
1728,https://earthobservatory.nasa.gov/blogs/earthmatters/2016/10/
1729,https://earthobservatory.nasa.gov/blogs/earthmatters/2013/04/08/longshot-captures-the-first-tournament-earth/
1730,https://earthobservatory.nasa.gov/blogs/earthmatters/2018/10/26/october-puzzler-6/
1731,https://earthobservatory.nasa.gov/blogs/earthmatters/2015/06/22/june-puzzler-3/
1732,https://earthobservatory.nasa.gov/blogs/earthmatters/2012/04/
1733,https://earthobservatory.nasa.gov/blogs/earthmatters/2012/10/08/october-puzzler/
1734,https://earthobservatory.nasa.gov/blogs/earthmatters/2015/02/24/february-puzzler-3/
1735,https://www.jpl.nasa.gov/edu/news/tag/Resources
1736,https://earthobservatory.nasa.gov/blogs/earthmatters/2017/02/06/february-puzzler-5/
1737,https://earthobservatory.nasa.gov/blogs/earthmatters/2017/02/
1738,https://www.nasa.gov/content/goddard/qa-session-about-nasas-wfirst-mission/
1739,https://blogs.nasa.gov/educationexpress/category/uncategorized/page/14/
1740,https://www.jpl.nasa.gov/edu/news/tag/Middle+School
1741,https://earthobservatory.nasa.gov/blogs/earthmatters/2016/03/
1742,https://earthobservatory.nasa.gov/features/SeaIce
1743,https://earthobservatory.nasa.gov/blogs/earthmatters/2015/01/
1744,https://history.nasa.gov/afj/ap17fj/13_day05_part3_doi.html
1745,https://earthobservatory.nasa.gov/blogs/earthmatters/tag/agriculture/
1746,https://blogs.nasa.gov/diyPodcastBlog/tag/space-station/
1747,https://history.nasa.gov/hyperrev-x15/ch-7.html
1748,https://earthobservatory.nasa.gov/blogs/earthmatters/2013/09/16/september-puzzler-2/?src=earthmatters-rss
1749,https://earthobservatory.nasa.gov/blogs/earthmatters/2015/03/16/march-puzzler-2/
1750,https://earthobservatory.nasa.gov/blogs/earthmatters/tag/glaciers/
1751,https://history.nasa.gov/afj/ap14fj/info.html
1752,https://earthobservatory.nasa.gov/blogs/earthmatters/tag/earth/
1753,https://history.nasa.gov/SP-367/chapt5.htm
1754,https://earthobservatory.nasa.gov/blogs/earthmatters/tag/wildfires/
1755,https://blogs.nasa.gov/commercialcrew/category/commercial-spaceflight/page/6/
1756,https://earthobservatory.nasa.gov/blogs/earthmatters/2013/05/21/may-puzzler/
1757,https://history.nasa.gov/SP-4201/ch14-4.htm
1758,https://blogs.nasa.gov/commercialcrew/category/kennedy-space-center-2/page/10/
1759,https://history.nasa.gov/rogersrep/v1ch4.htm
1760,https://earthobservatory.nasa.gov/blogs/earthmatters/2011/09/
1761,https://history.nasa.gov/rogersrep/v1ch4.htm
1762,https://earthobservatory.nasa.gov/blogs/earthmatters/2011/09/
1763,https://earthobservatory.nasa.gov/blogs/fromthefield/2017/09/
1764,https://earthobservatory.nasa.gov/blogs/earthmatters/2012/06/
1765,https://www.jpl.nasa.gov/edu/news/tag/Events
1766,https://blogs.nasa.gov/educationexpress/2020/02/20/nasa-express-your-stem-connection-for-feb-20-2020/
1767,https://history.nasa.gov/SP-4201/ch12-1.htm
1768,https://www.nasa.gov/image-feature/goddard/deputy-administrator-dava-newman-visited-nasa-goddard/
1769,https://earthobservatory.nasa.gov/blogs/earthmatters/category/eos-satellite-puzzler/
1770,https://earthobservatory.nasa.gov/blogs/earthmatters/2016/08/
1771,https://history.nasa.gov/SP-4105/index.htm
1772,https://blogs.nasa.gov/educationexpress/2019/09/19/nasa-express-your-stem-connection-for-sept-19-2019/
1773,https://earthobservatory.nasa.gov/blogs/earthmatters/category/ice-2/
1774,https://history.nasa.gov/NP-119/index.htm
1775,https://earthobservatory.nasa.gov/blogs/earthmatters/category/eos-satellite-puzzler/page/12/
1776,https://history.nasa.gov/factsheet.htm
1777,https://earthobservatory.nasa.gov/blogs/earthmatters/category/eos-satellite-puzzler/page/2/
1778,https://blogs.nasa.gov/icebridge/tag/esa/
1779,https://earthobservatory.nasa.gov/blogs/earthmatters/category/in-case-you-missed-it/page/2/
1780,https://history.nasa.gov/nltr20-4.htm
1781,https://earthobservatory.nasa.gov/blogs/earthmatters/category/eos-satellite-puzzler/page/12/
1782,https://history.nasa.gov/afj/ap13fj/01launch_ascent.html
1783,https://earthobservatory.nasa.gov/blogs/earthmatters/2018/05/
1784,https://earthobservatory.nasa.gov/blogs/earthmatters/tag/storms-2/
1785,https://earthobservatory.nasa.gov/blogs/earthmatters/tag/puzzler/
1786,https://earthobservatory.nasa.gov/blogs/earthmatters/2018/04/
1787,https://blogs.nasa.gov/icebridge/tag/cryovex/
1788,https://earthobservatory.nasa.gov/blogs/earthmatters/category/natural-hazards/page/2/
1789,https://www.nasa.gov/content/goddard/update-and-qa-on-nasas-2014-hs3-hurricane-mission/
1790,https://earthobservatory.nasa.gov/blogs/earthmatters/2016/02/
1791,https://earthobservatory.nasa.gov/blogs/earthmatters/category/eos-satellite-puzzler/page/3/
1792,https://history.nasa.gov/rogersrep/v4part5.htm
1793,https://earthobservatory.nasa.gov/blogs/earthmatters/category/eos-satellite-puzzler/page/4/
1794,https://earthobservatory.nasa.gov/blogs/earthmatters/tag/rain/
1795,https://earthobservatory.nasa.gov/blogs/earthmatters/2018/02/
1796,https://earthobservatory.nasa.gov/blogs/earthmatters/page/2/
1797,https://earthobservatory.nasa.gov/blogs/earthmatters/2013/07/15/july-puzzler/
1798,https://history.nasa.gov/SP-6/ch4.htm
1799,https://www.nasa.gov/feature/goddard/a-25th-anniversary-qa-about-hubble-with-nasas-jennifer-wiseman/
1800,https://earthobservatory.nasa.gov/blogs/fromthefield/2014/02/
1801,https://earthobservatory.nasa.gov/blogs/earthmatters/2012/10/
1802,https://earthobservatory.nasa.gov/blogs/earthmatters/2017/01/
1803,https://earthobservatory.nasa.gov/blogs/earthmatters/2017/06/
1804,https://history.nasa.gov/SP-4201/ch7-6.htm
1805,https://earthobservatory.nasa.gov/blogs/earthmatters/tag/ice/
1806,https://history.nasa.gov/MR-4/chap05.htm
1807,https://blogs.nasa.gov/educationexpress/2020/01/30/nasa-express-your-stem-connection-for-jan-30-2020/
1808,https://blogs.nasa.gov/commercialcrew/author/mglewis3/page/4/
1809,https://earthobservatory.nasa.gov/blogs/earthmatters/page/39/
1810,https://history.nasa.gov/2001.htm
1811,https://history.nasa.gov/alsj/a12/a12.head_bench.html
1812,https://earthobservatory.nasa.gov/blogs/earthmatters/page/3/
1813,https://history.nasa.gov/SP-4201/ch14-6.htm
1814,https://history.nasa.gov/astp/bios.html
1815,https://www.jpl.nasa.gov/edu/news/tag/K-12
1816,https://www.jpl.nasa.gov/edu/news/tag/Mars+Rover
1817,https://earthobservatory.nasa.gov/blogs/fromthefield/category/gpm-road-to-launch/
1818,https://history.nasa.gov/SP-4217/index.htm
1819,https://earthobservatory.nasa.gov/blogs/earthmatters/page/40/
1820,https://www.nasa.gov/content/goddard/webb-conversations-components-structure-of-nasa-s-james-webb-space-telescope/
1821,https://blogs.nasa.gov/educationexpress/tag/opportunities-for-educators/page/21/
1822,https://blogs.nasa.gov/educationexpress/page/24/
1823,https://blogs.nasa.gov/icebridge/tag/nasa/page/2/
1824,https://history.nasa.gov/SP-4218/index.htm
1825,https://blogs.nasa.gov/ivv/author/brmille5/page/4/
1826,https://history.nasa.gov/SP-4213/ch6.htm
1827,https://earthobservatory.nasa.gov/blogs/earthmatters/page/43/
1828,https://blogs.nasa.gov/icebridge/tag/general/
1829,https://earthobservatory.nasa.gov/blogs/earthmatters/category/uncategorized/page/15/
1830,https://history.nasa.gov/SP-4201/ch9-4.htm
1831,https://blogs.nasa.gov/educationexpress/category/education/page/21/
1832,https://earthobservatory.nasa.gov/blogs/earthmatters/category/news-roundup/page/3/
1833,https://blogs.nasa.gov/ivv/page/4/
1834,https://www.jpl.nasa.gov/edu/news/tag/Internships+&amp;+Fellowships
1835,https://history.nasa.gov/alsj/a16/a16.eva2prelim.html
1836,https://historycollection.jsc.nasa.gov/JSCHistoryPortal/history/oral_histories/NACA/KeenerER_7-17-14.htm
1837,https://earthobservatory.nasa.gov/blogs/earthmatters/tag/satellites/
1838,https://earthobservatory.nasa.gov/blogs/earthmatters/tag/snow/
1839,https://history.nasa.gov/afj/ap11fj/13day4-tv-orbit.html
1840,https://blogs.nasa.gov/icebridge/tag/antarctica/
1841,https://earthobservatory.nasa.gov/blogs/earthmatters/category/applied-science/
1842,https://earthobservatory.nasa.gov/blogs/earthmatters/category/ground-photography/
1843,https://blogs.nasa.gov/icebridge/tag/antarctica/
1844,https://history.nasa.gov/naca/bio.html
1845,https://blogs.nasa.gov/ISS_Science_Blog/tag/technology/page/4/
1846,https://earthobservatory.nasa.gov/blogs/earthmatters/category/qa/
1847,https://earthobservatory.nasa.gov/blogs/earthmatters/category/ground-to-space/
1848,https://blogs.nasa.gov/icebridge/page/6/
1849,https://blogs.nasa.gov/icebridge/author/ghale/page/6/
1850,https://earthobservatory.nasa.gov/blogs/earthmatters/category/from-the-archives/
1851,https://www.jpl.nasa.gov/edu/news/tag/Teachers
1852,https://blogs.nasa.gov/educationexpress/author/mcapp/page/24/
1853,https://blogs.nasa.gov/educationexpress/tag/webcasts/page/22/
1854,https://earthobservatory.nasa.gov/blogs/earthmatters/category/research-news/
1855,https://www.jpl.nasa.gov/edu/news/tag/science
1856,https://blogs.nasa.gov/educationexpress/author/mcapp/page/23/
1857,https://history.nasa.gov/SP-4225/documentation/mission-summaries/sts79/biographies/biographies.htm
1858,https://blogs.nasa.gov/drthomasz/author/tzurbuch/
1859,https://www.jpl.nasa.gov/edu/news/tag/Science
1860,https://earthobservatory.nasa.gov/blogs/earthmatters/category/nasa-news/page/3/
1861,https://blogs.nasa.gov/drthomasz/category/uncategorized/
1862,https://www.jpl.nasa.gov/edu/news/tag/Science
1863,https://blogs.nasa.gov/icebridge/tag/arctic/
1864,https://historycollection.jsc.nasa.gov/JSCHistoryPortal/history/oral_histories/C3PO/MartyA/MartyA_1-18-13.htm
1865,https://earthobservatory.nasa.gov/blogs/earthmatters/category/uncategorized/page/2/
1866,https://www.jpl.nasa.gov/edu/news/author/lyle-tavernier/
1867,https://earthobservatory.nasa.gov/blogs/earthmatters/category/nasa-news/
1868,https://blogs.nasa.gov/bridenstine/category/humans-in-space/
1869,https://blogs.nasa.gov/educationexpress/tag/student-internships/page/15/
1870,https://history.nasa.gov/SP-4213/ch8.htm
1871,https://www.jpl.nasa.gov/edu/news/tag/Activities
1872,https://www.jpl.nasa.gov/edu/news/tag/High+School
1873,https://history.nasa.gov/SP-4011/index.htm
1874,https://historycollection.jsc.nasa.gov/JSCHistoryPortal/history/white_sands/index.htm
1875,https://history.nasa.gov/SP-4213/source.htm
1876,https://history.nasa.gov/afj/ap13fj/05day2-mcc2-tv.html
1877,https://blogs.nasa.gov/educationexpress/tag/webcasts/page/21/
1878,https://history.nasa.gov/SP-4103/app-h3.htm
1879,https://historycollection.jsc.nasa.gov/JSCHistoryPortal/history/oral_histories/HughesFE/HughesFE_9-25-13.htm
1880,https://history.nasa.gov/rogersrep/v2appm.htm
1881,https://www.jpl.nasa.gov/edu/news/tag/engineering
1882,https://www.jpl.nasa.gov/edu/news/author/nasajpl-edu/
1883,https://www.jpl.nasa.gov/edu/news/tag/Engineering
1884,https://www.jpl.nasa.gov/edu/news/tag/
1885,https://www.jpl.nasa.gov/edu/news/tag/Lessons
1886,https://blogs.nasa.gov/icebridge/tag/studinger/
1887,https://blogs.nasa.gov/ISS_Science_Blog/tag/mission-highlights/
1888,https://history.nasa.gov/alsj/a11/a11.posteva.html
1889,https://www.jpl.nasa.gov/edu/news/tag/Mars+2020
1890,https://www.jpl.nasa.gov/edu/news/tag/Mars
1891,https://earthobservatory.nasa.gov/blogs/earthmatters/category/news-roundup/page/2/
1892,https://history.nasa.gov/SP-473/ch4.htm
1893,https://blogs.nasa.gov/icebridge/tag/p-3/
1894,https://earthobservatory.nasa.gov/blogs/earthmatters/tag/nasa/
1895,https://historycollection.jsc.nasa.gov/JSCHistoryPortal/history/oral_histories/NelsonGD/NelsonGD_5-6-04.htm
1896,https://history.nasa.gov/rogersrep/v4part1.htm
1897,https://earthobservatory.nasa.gov/blogs/earthmatters/category/history-2/
1898,https://blogs.nasa.gov/educationexpress/tag/funding-opportunities/page/5/
1899,https://history.nasa.gov/afj/ap15fj/21subsat_tei.html
1900,https://history.nasa.gov/afj/ap17fj/06_day02_part2_earthwatching.html
1901,https://history.nasa.gov/afj/ap15fj/21subsat_tei.html
1902,https://history.nasa.gov/alsj/a14/a14.eva1post.html
1903,https://history.nasa.gov/alsj/a11/a11tcdb.html
1904,https://blogs.nasa.gov/educationexpress/tag/opportunities-for-educators/page/6/
1905,https://blogs.nasa.gov/ISS_Science_Blog/tag/conference-highlights/page/2/
1906,https://blogs.nasa.gov/educationexpress/tag/webcasts/page/7/
1907,https://blogs.nasa.gov/educationexpress/tag/student-internships/page/4/
1908,https://blogs.nasa.gov/educationexpress/tag/student-competitions/page/6/
1909,https://historycollection.jsc.nasa.gov/JSCHistoryPortal/history/oral_histories/STS-R/McCoolAA/McCoolAA_5-11-11.htm
1910,https://history.nasa.gov/rogersrep/v5part4b.htm
1911,https://history.nasa.gov/rogersrep/v5part4a.htm
1912,https://blogs.nasa.gov/educationexpress/category/education/page/20/
1913,https://blogs.nasa.gov/ISS_Science_Blog/tag/education/page/2/
1914,https://history.nasa.gov/hyperrev-x15/ch-3.html
1915,https://historycollection.jsc.nasa.gov/JSCHistoryPortal/history/oral_histories/WhittleDW/WhittleDW_2-21-06.htm
1916,https://history.nasa.gov/afj/ap14fj/06_day02_mcc2.html
1917,https://historycollection.jsc.nasa.gov/JSCHistoryPortal/history/oral_histories/CooperLG/CooperLG_5-21-98.htm
1918,https://historycollection.jsc.nasa.gov/JSCHistoryPortal/history/oral_histories/OConnorBD/OConnorBD_4-20-06.htm
1919,https://history.nasa.gov/alsj/a14/images14.html
1920,https://blogs.nasa.gov/educationexpress/tag/student-internships/page/14/
1921,https://history.nasa.gov/alsj/a14/images14.html
1922,https://blogs.nasa.gov/educationexpress/tag/funding-opportunities/page/16/
1923,https://blogs.nasa.gov/ISS_Science_Blog/tag/general/page/7/
1924,https://history.nasa.gov/SP-4012/vol4/index.htm
1925,https://blogs.nasa.gov/ISS_Science_Blog/tag/results/page/3/
1926,https://history.nasa.gov/SP-345/index.htm
1927,https://blogs.nasa.gov/ISS_Science_Blog/tag/guest-bloggers/page/5/
1928,https://blogs.nasa.gov/educationexpress/tag/funding-opportunities/page/17/
1929,https://historycollection.jsc.nasa.gov/JSCHistoryPortal/history/oral_histories/WrenRJ/WrenRJ_10-16-07.htm
1930,https://blogs.nasa.gov/ISS_Science_Blog/page/10/
1931,https://history.nasa.gov/SP-345/ch21.htm
1932,https://historycollection.jsc.nasa.gov/JSCHistoryPortal/history/oral_histories/NASA_HQ/NAF/OConnorBD/OConnorBD_3-19-07.htm
1933,https://blogs.nasa.gov/ISS_Science_Blog/author/jnimon/page/5/
1934,https://history.nasa.gov/afj/ap15fj/24day12_presser.html
1935,https://blogs.nasa.gov/educationexpress/tag/educational-resources/page/6/
1936,https://blogs.nasa.gov/educationexpress/page/23/
1937,https://blogs.nasa.gov/educationexpress/category/education/page/6/
1938,https://blogs.nasa.gov/educationexpress/author/mcapp/page/7/
1939,https://blogs.nasa.gov/educationexpress/tag/educational-resources/page/3/
1940,https://blogs.nasa.gov/educationexpress/author/mcapp/page/3/
1941,https://blogs.nasa.gov/educationexpress/page/7/
1942,https://history.nasa.gov/afj/ap10fj/as10-day2-pt9.html
1943,https://blogs.nasa.gov/ISS_Science_Blog/tag/science/page/6/
1944,https://history.nasa.gov/rogersrep/v3appoe8.htm
1945,https://blogs.nasa.gov/educationexpress/tag/opportunities-for-educators/page/20/
1946,https://history.nasa.gov/SP-4311/ch4.htm
1947,https://history.nasa.gov/SP-4310/index.htm
1948,https://history.nasa.gov/SP-4105/introduction.htm
1949,https://blogs.nasa.gov/educationexpress/tag/educational-resources/page/20/
1950,https://blogs.nasa.gov/educationexpress/category/education/page/19/
1951,https://historycollection.jsc.nasa.gov/JSCHistoryPortal/history/oral_histories/NACA/WoodsWC_4-1-14.htm
1952,https://history.nasa.gov/afj/ap15fj/23day11_worden_eva.html
1953,https://history.nasa.gov/afj/ap10fj/as10-day1-pt6-housekeep+tv.html
1954,https://historycollection.jsc.nasa.gov/JSCHistoryPortal/history/oral_histories/KinzlerJA/KinzlerJA_1-16-98.htm
1955,https://blogs.nasa.gov/ISS_Science_Blog/tag/us-research/page/4/
1956,https://blogs.nasa.gov/ISS_Science_Blog/tag/iss-as-a-laboratory/page/6/
1957,https://history.nasa.gov/alsj/a16/a16.clsout1.html
1958,https://blogs.nasa.gov/educationexpress/tag/educational-resources/page/19/
1959,https://blogs.nasa.gov/educationexpress/tag/student-competitions/page/19/
1960,https://blogs.nasa.gov/educationexpress/tag/opportunities-for-educators/page/19/
1961,https://earthobservatory.nasa.gov/blogs/earthmatters/2013/09/13/have-a-question-about-climate-science/
1962,https://history.nasa.gov/SP-4104/ch1.htm
1963,https://historycollection.jsc.nasa.gov/JSCHistoryPortal/history/oral_histories/NACA/KraftCC_8-5-14.htm
1964,https://historycollection.jsc.nasa.gov/JSCHistoryPortal/history/oral_histories/NASA_HQ/Herstory/GallowayE/GallowayE_9-14-00.htm
1965,https://historycollection.jsc.nasa.gov/JSCHistoryPortal/history/oral_histories/WalkerCD/WalkerCD_11-7-06.htm
1966,https://history.nasa.gov/SP-4218/ch1.htm
1967,https://blogs.nasa.gov/educationexpress/tag/webcasts/page/20/
1968,https://blogs.nasa.gov/educationexpress/tag/student-competitions/page/20/
1969,https://history.nasa.gov/x1/x.html
1970,https://blogs.nasa.gov/educationexpress/author/mcapp/page/21/
1971,https://history.nasa.gov/alsj/a12/a12.eva1prelim.html
1972,https://history.nasa.gov/SP-4102/notes.htm
1973,https://historycollection.jsc.nasa.gov/JSCHistoryPortal/history/oral_histories/BattinRH/BattinRH_4-18-00.htm
1974,https://blogs.nasa.gov/educationexpress/tag/student-competitions/page/22/
1975,https://blogs.nasa.gov/educationexpress/tag/opportunities-for-educators/page/22/
1976,https://historycollection.jsc.nasa.gov/JSCHistoryPortal/history/oral_histories/HughesFE/HughesFE_9-30-13.htm
1977,https://history.nasa.gov/afj/ap15fj/17rndz_dock.html
1978,https://history.nasa.gov/rogersrep/v1ch5.htm
1979,https://historycollection.jsc.nasa.gov/JSCHistoryPortal/history/oral_histories/WilcuttTW/WilcuttTW_1-21-16.htm
1980,https://historycollection.jsc.nasa.gov/JSCHistoryPortal/history/oral_histories/Shuttle-Mir/LucidSW/LucidSW_6-17-98.htm
